agent_id,c,alpha,beta,acbar,sigma,pro,cbar,wtp_wta_max
66,0.982077556871155,24.58113390016417,1.2514863886350436,9.82077556871155,0.32970954180703876,1,9.82077556871155,120.70289962897976
67,0.6621168434807766,20.45136403509343,1.5443923709582537,6.621168434807766,0.33288510779356767,1,6.621168434807766,67.7059629989617
68,1.0692120502869105,30.04401245779596,1.4049604308955368,10.692120502869104,0.33801313535049915,1,10.692120502869104,160.6171007942275
69,1.1461650106342176,27.180091728120527,1.1856971498842355,11.461650106342177,0.34351023553539306,1,11.461650106342177,155.76435062300138
70,1.0339864746166394,38.965270497818594,1.8842253479314297,10.339864746166393,0.34846931837953593,1,10.339864746166393,201.44781337261594
71,0.6628161748012706,23.13246653222449,1.7450137316851237,6.628161748012706,0.35164823841569604,1,6.628161748012706,76.66286490303726
72,1.814982138184262,39.25078203823969,1.081299402690178,18.149821381842617,0.3603530396919722,1,18.149821381842617,356.19734154584347
73,0.5564642758178893,20.420489186239227,1.8348427808977732,5.564642758178892,0.3630218874103236,1,5.564642758178892,56.816363634338245
74,1.3638714121733588,38.122234251107486,1.3975743574813582,13.638714121733587,0.3695631251225804,1,13.638714121733587,259.9691273163078
75,0.9908009400439914,26.267226768346127,1.3255552001787496,9.908009400439914,0.37431508664659785,1,9.908009400439914,130.12796487213018
76,1.0405113849514813,37.24437715962574,1.789715023702621,10.405113849514812,0.37930546348896543,1,10.405113849514812,193.76599230008748
77,1.0109830126387152,36.33193743665233,1.7968619147132945,10.109830126387152,0.38415421986709436,1,10.109830126387152,183.65485782354048
78,0.5367053174134591,21.135354308845752,1.9689905822717806,5.367053174134591,0.3867283020212465,1,5.367053174134591,56.71728521487489
79,1.048057822159994,39.200646468851836,1.8701566669318535,10.480578221599941,0.3917548721874281,1,10.480578221599941,205.4227208270436
80,0.74752322093621,28.896397365887594,1.932809346691417,7.4752322093621,0.3953400540747613,1,7.4752322093621,108.00364016200454
81,1.1535829893588319,31.55346702657067,1.3676288276454334,11.535829893588318,0.40087273148618047,1,11.535829893588318,181.9977140857336
82,1.4731621295612272,37.978064991484196,1.2889981431573911,14.731621295612271,0.40793813632724146,1,14.731621295612271,279.73923549734775
83,0.8191507589992604,20.520424223978488,1.2525425874626466,8.191507589992604,0.4118668496861139,1,8.191507589992604,84.04660539029393
84,0.670460652419394,22.959196732565093,1.7121956858851877,6.70460652419394,0.41508243325582994,1,6.70460652419394,76.96619010170406
85,0.9969590326164198,35.18622081411397,1.7646773670213527,9.969590326164198,0.4198639294903859,1,9.969590326164198,175.396103321334
86,0.8301607774785156,27.31568403426153,1.6452044456514,8.301607774785156,0.42384544778925953,1,8.301607774785156,113.38204747620014
87,1.1123674011919407,32.808886551964726,1.4747324722393365,11.123674011919405,0.4291804519030028,1,11.123674011919405,182.47767934905104
88,1.1842455783611416,32.40521859317957,1.368179843154856,11.842455783611417,0.4348601895737302,1,11.842455783611417,191.8786841739958
89,0.7862685090386146,25.860663197246566,1.644518564584692,7.862685090386146,0.4386311969996337,1,7.862685090386146,101.66712547424414
90,0.7909903991797935,29.1424222306796,1.842147658233174,7.909903991797934,0.4424248509929401,1,7.909903991797934,115.25688096655671
91,1.0865998380194923,33.74133513813498,1.5526109041040415,10.865998380194922,0.447636271787558,1,10.865998380194922,183.31664647829433
92,0.8745864964781083,32.15598745368953,1.8383537582148355,8.745864964781083,0.45183085943147433,1,8.745864964781083,140.61596203958163
93,0.5941384755158096,22.901693771803615,1.9273027009335821,5.941384755158095,0.45468039566169244,1,5.941384755158095,68.03388712154654
94,1.1882183355176033,34.53311609254595,1.453146911653357,11.882183355176032,0.46037918699737795,1,11.882183355176032,205.16440861860553
95,0.6859829216690008,20.758878315543893,1.5130754469103556,6.859829216690007,0.46366921662710303,1,6.859829216690007,71.20117998734031
96,1.3398320286911183,39.171024185532424,1.4617886177791477,13.398320286911183,0.47009515950994263,1,13.398320286911183,262.41296400205385
97,0.7816635315200782,22.233820961573134,1.422211735932958,7.816635315200781,0.47384408109084675,1,7.816635315200781,86.89683506004197
98,1.9216088345159847,39.59816451672726,1.03033884434397,19.216088345159847,0.4830602726352619,1,19.216088345159847,380.46091382980245
99,0.6794347082677503,21.24224388087978,1.5632292273556239,6.794347082677503,0.48631889650336907,1,6.794347082677503,72.1635888707898
100,0.9051117566461784,23.747147390512033,1.3118350974969792,9.051117566461784,0.49065988576638647,1,9.051117566461784,107.4691114498103
101,0.596533531591236,21.108296288656444,1.7692464187512371,5.96533531591236,0.49352090887944683,1,5.96533531591236,62.95903265473204
102,0.9727637004633035,36.77751819796931,1.8903623860786065,9.727637004633035,0.4981863623421345,1,9.727637004633035,178.87917348056556
103,1.8245027798175775,37.11838761321623,1.0172192671837832,18.245027798175773,0.5069368253864782,1,18.245027798175773,338.61300691329666
104,1.4273695876401575,37.37363875659254,1.3091787537095299,14.273695876401575,0.5137826054891067,1,14.273695876401575,266.7299767030485
105,1.0451019925174325,27.64320804600994,1.3225124554314178,10.451019925174325,0.5187949992570176,1,10.451019925174325,144.44985904229455
106,0.9798367961187481,31.397939328306368,1.6022025021247108,9.79836796118748,0.523494375859109,1,9.79836796118748,153.82428138089276
107,1.2354139919972011,33.742641710867154,1.3656410696918675,12.35413991997201,0.5294195213842463,1,12.35413991997201,208.43065848276828
108,0.5864143801258208,23.423345512860763,1.9971667055500124,5.864143801258208,0.5322320122276288,1,5.864143801258208,68.67893319698585
109,1.8454325499494644,39.811692570619755,1.078654773150879,18.454325499494644,0.5410828561440062,1,18.454325499494644,367.3489666920148
110,0.9926645975529396,21.06334189959256,1.0609495871776187,9.926645975529395,0.545843755920319,1,9.926645975529395,104.5441690493951
111,0.8460948978449097,25.689737493686632,1.5181357055290738,8.460948978449096,0.5499016955505014,1,8.460948978449096,108.6797791019167
112,1.4748702036273027,39.67869341862988,1.345158825537458,14.748702036273025,0.5569752924530694,1,14.748702036273025,292.6046132099998
113,1.0377101951754035,34.299345511594616,1.6526456842701163,10.377101951754035,0.5619522345624857,1,10.377101951754035,177.96390262612726
114,1.3232276148772182,38.87861787787598,1.4690827730905358,13.232276148772181,0.5682985413323751,1,13.232276148772181,257.226304021323
115,0.5782477890365215,21.088013593315804,1.8234409186806164,5.782477890365215,0.5710718645437234,1,5.782477890365215,60.97048617753488
116,0.7382178029196291,28.836870394449075,1.9531410838644183,7.38217802919629,0.5746124168928795,1,7.38217802919629,106.43945552834147
117,1.039322581372253,23.310581425143155,1.1214314902292126,10.39322581372253,0.579597092137035,1,10.39322581372253,121.13606830033939
118,1.0299487569631807,36.178917387023404,1.7563455046878977,10.299487569631806,0.584536809760417,1,10.299487569631806,186.31215495519177
119,1.0007154029990515,39.13041948079591,1.9551222737016767,10.007154029990515,0.589336321851445,1,10.007154029990515,195.79206750123305
120,0.8615845722723279,21.72672815396799,1.2608587045997297,8.615845722723279,0.5934685512142304,1,8.615845722723279,93.59706891706827
121,1.010994023247012,20.35100627805359,1.0064849944756455,10.10994023247012,0.5983173604001282,1,10.10994023247012,102.87372857087298
122,1.1258828990830525,35.7956733122014,1.5896712411812235,11.258828990830525,0.6037171859359763,1,11.258828990830525,201.50868221685582
123,0.8116778265706392,28.588405712399407,1.7610685407772066,8.116778265706392,0.6076100585059101,1,8.116778265706392,116.0228750688
124,1.3355714475457305,34.079829956070085,1.2758519964879371,13.355714475457305,0.6140155672966383,1,13.355714475457305,227.58023913270435
125,1.2688508294260794,29.22419849072402,1.151601031933067,12.688508294260794,0.6201010786011418,1,12.688508294260794,185.40574247133776
126,1.475698310080197,34.59564784067033,1.1721788798006494,14.75698310080197,0.6271786471693018,1,14.75698310080197,255.2636952730341
127,0.922228764172526,28.346625662720577,1.5368543448194614,9.22228764172526,0.6316017309862141,1,9.22228764172526,130.71036776696002
128,1.1048962465202663,23.77257722795886,1.0757832376943828,11.048962465202663,0.636900902837285,1,11.048962465202663,131.33115674642448
129,1.476573381275642,34.57302792863167,1.1707182442488338,14.76573381275642,0.6439826683177443,1,14.76573381275642,255.24806374758433
130,0.6804153214911975,25.882228104634837,1.9019433636437943,6.804153214911975,0.6472459952862619,1,6.804153214911975,88.0533227836181
131,0.7575925790333722,21.59090657886163,1.424968193749331,7.575925790333721,0.6508794706302478,1,7.575925790333721,81.78555299374192
132,0.7271740180846556,27.719258706389827,1.9059577224308106,7.271740180846556,0.6543670560932269,1,7.271740180846556,100.78362365926782
133,1.0992456761634013,39.26131151955606,1.7858296998986751,10.992456761634012,0.6596391273513941,1,10.992456761634012,215.78913464188167
134,1.163958876775804,26.0934296687178,1.1208913901235613,11.63958876775804,0.6652215683589003,1,11.63958876775804,151.85839544214605
135,1.499535484520835,30.772921080983775,1.0260817899490062,14.99535484520835,0.672413461945543,1,14.99535484520835,230.7254356164721
136,1.0150155622470702,31.525113407657525,1.5529374415632768,10.150155622470702,0.6772815587580701,1,10.150155622470702,159.99240355188078
137,1.4304144539582382,34.90433824625904,1.2200777945745678,14.304144539582381,0.6841419422860735,1,14.304144539582381,249.63834966648133
138,1.0546467489600246,36.3719740078235,1.7243676161562864,10.546467489600246,0.6892001134786298,1,10.546467489600246,191.79792070304788
139,0.9033917130628666,22.138019699552455,1.225272458195102,9.033917130628666,0.6935328532733662,1,9.033917130628666,99.99651770099089
140,0.7142178269589086,25.491213747463956,1.7845545704175314,7.142178269589086,0.6969582997947689,1,7.142178269589086,91.03139644629381
141,1.4690610515562232,30.53307200352018,1.0392036454569238,14.69061051556223,0.7040040355336932,1,14.69061051556223,224.27473432366614
142,1.1202705766951797,28.35175169301413,1.2653974978371902,11.202705766951796,0.7093769439169937,1,11.202705766951796,158.80816609725738
143,0.9851196059041808,25.8655871843632,1.3128145572040852,9.851196059041808,0.714101657302514,1,9.851196059041808,127.40348526770052
144,0.7697104393518778,21.111425250203013,1.371387483582758,7.697104393518777,0.7177932508856532,1,7.697104393518777,81.24842202339043
145,0.6878092770057607,23.12835148414441,1.6813055782577577,6.878092770057606,0.7210920398634356,1,6.878092770057606,79.53947356322239
146,1.0929708895115062,39.380919971509236,1.801553927438552,10.929708895115063,0.7263340167368116,1,10.929708895115063,215.21099565520947
147,1.5300437840660517,32.68569909457798,1.0681295344279815,15.300437840660516,0.7336722305980351,1,15.300437840660516,250.05275363756203
148,0.7584821550458883,26.681659572136574,1.758885123046984,7.584821550458883,0.7373099724205971,1,7.584821550458883,101.1878132623745
149,0.7679585655215635,23.86982789480994,1.5541090995318614,7.679585655215635,0.7409931638750139,1,7.679585655215635,91.65519394672422
150,0.681723729254165,20.910771490792868,1.53366903581823,6.81723729254165,0.7442627660730918,1,6.81723729254165,71.27684561142495
151,1.2992918456359341,33.34450758605319,1.283180052966962,12.992918456359341,0.7504942749558523,1,12.992918456359341,216.62123401652227
152,1.0298727493668764,38.40947017181266,1.864767768417274,10.298727493668764,0.7554336280406488,1,10.298727493668764,197.78433323784867
153,1.5185835919873274,35.3690650312664,1.1645412612742612,15.185835919873274,0.7627168778928417,1,15.185835919873274,268.55440910206954
154,1.2037277878988055,29.82594436434303,1.2388990544285097,12.037277878988053,0.7684900538177978,1,12.037277878988053,179.5115901584174
155,1.4555359017800713,37.91761352689158,1.3025310293109094,14.555359017800713,0.7754709218433953,1,14.555359017800713,275.95223899106185
156,0.9555868509690844,30.371183547873983,1.5891377909330697,9.555868509690843,0.7800539937452653,1,9.555868509690843,145.1115182335848
157,0.9345777441555878,33.666306947876436,1.8011506885547928,9.345777441555878,0.7845363042699538,1,9.345777441555878,157.31890600697974
158,0.8816940799719855,30.635641607011436,1.7373169619095572,8.816940799719854,0.788764980459739,1,8.816940799719854,135.0563192052271
159,0.8246236072379173,24.099659936153092,1.461252123067097,8.246236072379173,0.7927199420418475,1,8.246236072379173,99.3657425487884
160,0.7439983242376532,20.209743208612704,1.358184726378306,7.439983242376532,0.7962882182392377,1,7.439983242376532,75.18007540240572
161,1.0180295026722144,27.0495957336111,1.3285271037140336,10.180295026722144,0.8011707701540535,1,10.180295026722144,137.6864324608628
162,0.874297460935038,23.049687559640077,1.3181833751975585,8.74297460935038,0.8053639715601048,1,8.74297460935038,100.76141654369626
163,0.9131395140799484,36.36653909815847,1.9912915024162703,9.131395140799484,0.8097434625977044,1,9.131395140799484,166.03861920430933
164,0.8934412817501385,23.232089392147298,1.3001464039493773,8.934412817501384,0.8140284793182749,1,8.934412817501384,103.78253862126938
165,1.17938965410164,38.531639098244476,1.6335415087049685,11.7938965410164,0.8196849275831165,1,11.7938965410164,227.2190825402389
166,1.6193962625316862,37.01045641399877,1.142723904899546,16.19396262531686,0.8274516831650668,1,16.19396262531686,299.67297395710733
167,1.4191980441770626,28.87800050598121,1.0174055912938647,14.191980441770625,0.8342582718836755,1,14.191980441770625,204.91800918916377
168,1.1396163557762915,25.872399451019174,1.1351363693527916,11.396163557762915,0.8397239641896896,1,11.396163557762915,147.42304788779498
169,0.8639133061405908,33.944404458729764,1.9645723834473359,8.639133061405907,0.8438673623486421,1,8.639133061405907,146.6251134045732
170,1.0691354714745336,26.350754500306255,1.232339362193443,10.691354714745335,0.8489950226273897,1,10.691354714745335,140.86263168197308
171,0.9280221449407278,34.313786136994075,1.8487590152919076,9.280221449407277,0.8534458919675002,1,9.280221449407277,159.21976705945323
172,1.0972537123254256,30.502958615112373,1.389968348818206,10.972537123254256,0.8587084096058306,1,10.972537123254256,167.34742288670438
173,1.4582141540677225,32.91902351365236,1.1287444790541903,14.582141540677224,0.8657021227462317,1,14.582141540677224,240.01493012848022
174,1.632767476063766,39.96593648405436,1.2238710370567651,16.32767476063766,0.8735330077508197,1,16.32767476063766,326.27540620797106
175,1.0525553121390316,30.57331350390652,1.4523376183325984,10.525553121390317,0.8785811482430591,1,10.525553121390317,160.900517691144
176,1.5763100596951354,33.79095528059111,1.0718372021024347,15.763100596951354,0.8861412589079323,1,15.763100596951354,266.32511367752113
177,0.6452211481411929,24.008913182254712,1.860518153459601,6.452211481411928,0.8892357917717315,1,6.452211481411928,77.45529264538303
178,0.8057261745929728,23.844284887552156,1.4796766965897272,8.057261745929727,0.8931001197369327,1,8.057261745929727,96.05982224176216
179,0.9236587710709444,29.11094644052989,1.5758496185110085,9.236587710709443,0.8975300619827036,1,9.236587710709443,134.4429050698596
180,0.8385782606663756,26.26707589665201,1.5661672337999135,8.385782606663756,0.9015519512124284,1,8.385782606663756,110.13499409103062
181,0.579408537413387,21.258556662906756,1.8345049555025406,5.7940853741338705,0.9043308414669666,1,5.7940853741338705,61.58694611787209
182,0.9433118412726131,33.28233291994173,1.7641214423345333,9.433118412726131,0.9088550414285437,1,9.433118412726131,156.97809374279169
183,0.8680915122327101,23.1358339799566,1.3325688394563269,8.6809151223271,0.9130184786021831,1,8.6809151223271,100.42010553212721
184,0.9582394387420043,27.955536967679624,1.4586926731162415,9.582394387420043,0.9176142725297665,1,9.582394387420043,133.94049026820338
185,0.9374046985771994,33.98199608402034,1.8125573797314272,9.374046985771994,0.9221101413567321,1,9.374046985771994,159.27441398096326
186,1.4545519844189227,39.99592844157568,1.3748538680641793,14.545519844189227,0.9290862904350071,1,14.545519844189227,290.8807854168557
187,0.9309180548391218,25.384862272651162,1.3634316221870941,9.309180548391218,0.9335510487934442,1,9.309180548391218,118.15613304607714
188,1.06630978410888,27.148650754561746,1.2730189274803476,10.663097841088799,0.9386651568468174,1,10.663097841088799,144.74435962472057
189,0.6993531176836556,25.74952600813771,1.8409531148887517,6.993531176836556,0.9420193110190842,1,6.993531176836556,90.04005646333741
190,1.1689970769119074,27.960074563068694,1.1959001059664625,11.689970769119073,0.9476259156423373,1,11.689970769119073,163.42622717233138
191,1.258431655531397,39.14881515993881,1.5554605205559404,12.58431655531397,0.9536614557453023,1,12.58431655531397,246.33054136907228
192,0.822263643202223,24.283411359301066,1.4766195465442062,8.22263643202223,0.9576050987488323,1,8.22263643202223,99.8368314683857
193,1.1314849563765328,37.44615982938539,1.6547352051989697,11.314849563765328,0.9630317922050043,1,11.314849563765328,211.848832605104
194,0.8920074409756888,24.283656258938557,1.361180139505159,8.920074409756888,0.9673099321091364,1,8.920074409756888,108.30601038534523
195,1.0148620936466692,24.054553334924268,1.185114385762989,10.148620936466692,0.972177292873831,1,10.148620936466692,122.06027179608355
196,1.2854909655166784,35.561620202920054,1.383192148247683,12.854909655166784,0.9783426116182159,1,12.854909655166784,228.5707074499456
197,0.6478683247314142,25.2373471698562,1.9477219526297114,6.478683247314142,0.9814498405552581,1,6.478683247314142,81.75238915799916
198,1.2238458943705164,26.63747348695402,1.0882691035481624,12.238458943705163,0.9873195045476211,1,12.238458943705163,163.0008128170608
199,1.8216149705042164,37.954649459335414,1.041785725136792,18.216149705042163,0.9960561174246999,1,18.216149705042163,345.6937882768257
200,0.8223135947714715,21.83923984286939,1.3279143128442814,8.223135947714715,1.0,1,8.223135947714715,89.79351911133136
